,city,city_lat,city_long
1160,Miracema do Tocantins,-9.5617939,-48.3966536
1161,Vargem Alta,-20.6742303,-41.010615
1162,Guabiruba,-27.0864326,-48.978131899999994
1163,Ibirama,-27.0536613,-49.519115299999996
1164,Milha,-5.683502799999999,-39.1972575
1165,Barrocas,-11.5165,-39.099282894736795
1166,Anicuns,-16.4606451,-49.957226500000004
1167,Palmeiras de Goias,-16.810239300000006,-49.923416499999995
1168,Campestre,-8.8481634,-35.5660033
1169,Pinheiral,-22.5129436,-44.001435
1170,Seattle,47.6038321,-122.3300624
1171,Itapipoca,-3.499329,-39.583571
1172,Sao Jose do Jacuipe,-11.4244205,-39.8859208
1173,Amparo,10.8355596,-84.656699579937
1174,Taio,46.320589899999995,11.0668144
1175,Quissama,-22.107205,-41.4723411
1176,Aguas Belas,40.3754826,-7.1668240999999995
1177,Serra Negra do Norte,-6.6627568,-37.401058299999995
1178,Brumado,-14.29507325,-41.659307508576
1179,Pindorama,-10.333333300000001,-53.2
1180,Sao Joao de Iracema,-20.5235,-50.3633125
1181,Bady Bassitt,-20.9325,-49.42440277777778
1182,Santa Lucia,13.8250489,-60.975035999999996
1183,Tombos,-20.910556,-42.026389
1184,Cachoeiras de Macacu,-22.4626861,-42.6534414
1185,Prado,41.9203967,-5.4203949
1186,Itaja,-19.0673379,-51.5495141
1187,Campos,-21.7558619,-41.3326895
1188,Cruzeiro do Oeste,-23.7839582,-53.07094250000001
1189,Sao Bento do Sapucai,-22.680635000000002,-45.68640898213609
1190,Itirapina,-22.25398250000001,-47.8206468
1191,Terenos,-20.4409259,-54.8656049
1192,Vassouras,-22.4040394,-43.663385299999995
1193,Quilombo,-31.5241659,-52.4781861
1194,Pitangui,-19.682223,-44.890555
1195,Iturama,-19.7272733,-50.193488
1196,Alexania,-16.0834049,-48.50778029999999
1197,Mucuri,-18.0787487,-39.547058299999996
1198,Curitibanos,-27.291777399999997,-50.5770241
1199,Claro dos Pocoes,-17.0758235,-44.2117357
1200,Holambra,-22.63320280000001,-47.0545305
1201,Raposa (1),33.647753,-117.599019
1202,Loanda,-22.9320944,-53.13524520000001
1203,Muqui,-20.9560116,-41.35308670000001
1204,Santo Antonio do Monte,-20.086944,-45.290555
1205,Vicencia,-7.650723399999999,-35.311779067930104
1206,Esperanca,-7.018517,-35.852193
1207,Sao Lourenco da Mata,-8.0067234,-35.015503
1208,Pequeri,-21.8369971,-43.1207799
1209,Joselandia,-4.9860047,-44.696953
1210,Ilhabela,-23.77806,-45.358059999999995
1211,Batalha,-9.673380900000002,-37.1265481
1212,Capivari,-22.995144,-47.50715
1213,Tambau,-21.702920000000002,-47.270344
1214,Moju,-1.8899259999999998,-48.766765
1215,Neuquén,-38.36950570000001,-69.832275
1216,Ibotirama,-12.1829519,-43.2181138
1217,Frutal,-20.0220064,-48.9280076
1218,Rio Tinto,41.180716600000004,-8.557569099999998
1219,Proenca-a-Nova,39.71812685,-7.8615663708145
1220,Fernandes,37.6195907,-7.6196652
1221,Borrazopolis,-23.9393362,-51.5850786
1222,Caldeirao Grande,-11.0208483,-40.3041387
1223,Pato Bragado,-24.6270545,-54.22645870000001
1224,Silva Jardim,-28.6455,-52.0262888888889
1225,Jaguariaiva,-24.2589699,-49.7201518
1226,Ichu,-11.749054600000001,-39.1909615
1227,Sao Pedro,40.1292582,-8.85560933456
1228,Raposos,-19.967223,-43.804167
1229,Sao Joao do Piaui,-8.3601426,-42.248764200000004
1230,Laranjal Paulista,-23.050564,-47.837548999999996
1231,Arinos,-15.917223000000002,-46.106111
1232,Sao Jose do Alegre,-22.3306078,-45.5285443
1233,Parisi,48.85881005,2.3200310115503098
1234,Joaçaba,-27.173988899999998,-51.504638799999995
1235,Sao Joaquim,-23.5613712,-46.6385904
1236,Ze Doca,-3.270145,-45.655344
1237,Cristina,38.836958,-6.0984014
1238,Rosario do Sul,-30.2527151,-54.9179382
1239,Ceres,45.31337720000001,7.3896883
1240,Araguatins,-5.6522925000000015,-48.1158973
1241,Barcarena,-1.5107945,-48.6190679
1242,Barra de Sao Miguel,-7.6795281000000015,-36.3056789378502
1243,Buritama,-21.0664017,-50.14480770000001
1244,Chattanooga,35.0456297,-85.3096801
1245,Joaquim Gomes,-9.0755,-35.7864977129788
1246,Santa,45.6039807,9.3005709
1247,Irati,-25.469663,-50.649287
1248,Jersey City,40.7281575,-74.0776417
1249,Potim,-22.837722699999997,-45.2565239
1250,Valentim Gentil,-20.4226107,-50.0861511
1251,Sao Joao do Rio do Peixe,-6.7291053,-38.4478745
1252,Espera Feliz,-20.649419199999997,-41.908069299999994
1253,Guatambu,-27.133313899999997,-52.7852104
1254,Garuva,-26.029490399999997,-48.8545202
1255,Sao Bento do Una,-8.520709199999999,-36.444554600000004
1256,Entre Rios,-31.6252842,-59.353957799999996
1257,Taquari,-29.79433,-51.865346
1258,Mata,40.6164299,-0.27953320000000004
1259,Ibicare,-27.088140999999997,-51.368101
1260,Serra Talhada,-7.986780499999999,-38.2920294
1261,Passagem,-7.1364483,-37.047428499999995
1262,Delmiro Gouveia,-9.385336,-37.998676
1263,Baependi,-21.959162,-44.889924900000004
1264,Reading,51.456659,-0.9696511999999999
1265,Acailandia,-4.951021599999999,-47.495786100000004
1266,Agronomica,-27.2660744,-49.7104753
1267,Canela,-29.3624657,-50.8134204
1268,Montreal,45.4972159,-73.61036419999998
1269,Penha,-26.775418,-48.6465251
1270,Serra Preta,-12.1589615,-39.3320929
1271,Buri,45.773995,-0.421175
1272,Monte Santo de Minas,-21.189722,-46.98
1273,Iuna,-20.3427029,-41.5360386
1274,Brejoes,-13.103375400000001,-39.79098370000001
1275,Saloa,-8.9734418,-36.687608000000004
1276,Bentonville,36.372853799999994,-94.2088172
1277,Saint Paul,43.697972,7.121630400000001
1278,Miami,25.7742658,-80.1936589
1279,Tres Cachoeiras,-29.44911325,-49.9109745035427
1280,Aurelino Leal,-14.3167137,-39.3256107
1281,Conceicao de Macabu,-22.0849986,-41.867994700000004
1282,Cambe,-23.278285699999998,-51.2799829
1283,Fernandopolis,-20.2825647,-50.2500762
1284,Barra Alegre,-19.4229093,-42.6215339338644
1285,Iraucuba,-3.7476035000000003,-39.784240600000004
1286,Piracaia,-23.052545000000002,-46.359374
1287,Promissao,-21.5404913,-49.857470899999996
1288,Mangabeira,-4.1327424,-38.1843285
1289,Xavantina,-27.0713302,-52.34048
1290,Cangucu,-31.398276,-52.6773522
1291,Urucui,-7.239439,-44.557683000000004
1292,Registro,-24.497942000000002,-47.844895
1293,Sao Domingos do Araguaia,-5.681666000000001,-48.7313514039409
1294,Glorinha,-29.8790534,-50.7869437
1295,Xexeu,-8.8036743,-35.624444200000006
1296,Espinosa,18.41088455,-66.3152555943972
1297,Avelar,39.9234255,-8.3571854
1298,Sao Jose da Laje,-8.992,-36.03325
1299,Santa Rita,-7.128464999999999,-34.9846186
1300,Coronel Martins,-26.512471899999998,-52.66817629999999
1301,Nova Era,-4.5871116999999995,-47.381718299999996
1302,Wagner,-12.2818593,-41.1686734
1303,Charqueadas,-29.955012,-51.6249195
1304,Jacobina,-11.1851561,-40.5112434
1305,Eugenopolis,-21.0968165,-42.185098499999995
1306,Haarlem,52.3885317,4.6388048
1307,Morsang-sur-Seine,48.57088020000001,2.4924457
1308,Recarei,41.1536564,-8.4122951
1309,Jardim Alegre,-27.80125195,-51.5838410086211
1310,Riachao do Jacuipe,-11.8071084,-39.381684299999996
1311,Pacaja,-3.8354195,-50.639924799999996
1312,Irupi,-20.33904985,-41.62375705821521
1313,Acu,-0.872345,-47.9466467
1314,Umari,-6.6465102,-38.699515500000004
1315,Jamaica,18.185050699999998,-77.3947693
1316,Dona Ines,-6.6032239,-35.627146
1317,Coronel,-37.0079213,-73.1585127
1318,Florai,-23.3206134,-52.300985600000004
1320,Encantado,-29.23976780000001,-51.8762412
1321,Progresso,-29.24608675,-52.3167201237718
1322,Ribeira do Pombal,-10.837299,-38.538152000000004
1323,Alegria,43.1004352,-2.0983582000000003
1324,Doverlandia,-16.7210996,-52.3138104
1325,San Jose,37.3361905,-121.89058329999999
1326,Mococa,-21.464731,-47.002404999999996
1327,Muritiba,-12.624266,-38.9885844
1328,Sao Felix,-12.6069344,-38.9694453
1329,Itaituba,-4.2625218,-55.9878139
1330,Cocal,-3.4691882000000005,-41.555851000000004
1331,Casa Branca,38.8976998,-77.0365534886228
1332,Argoim,-12.48488595,-39.693060017498
1333,Morro Agudo,-20.727669199999998,-48.052795
1334,Sombrio,-29.107985,-49.632776
1335,Macau,22.1899448,113.53804540000002
1336,Iacu,-12.7672074,-40.2106427
1337,Itaocara,-21.6725236,-42.0798658
1338,Cardoso Moreira,-21.4894916,-41.6152776
1339,Faxinal dos Guedes,-26.8534953,-52.2603607
1340,Palmeira das Missoes,-27.9010519,-53.3135927
1341,Uirauna,-6.521424,-38.412065399999996
1342,Sao Bras do Suacui,-20.625,-43.948889
1343,Imbituba,-28.241827,-48.6643444
1344,Itabaiana,-10.685619699999998,-37.42705170000001
1345,Barro Alto,-11.7618025,-41.909490399999996
1346,Campo Largo,-22.5498612,-62.5104769
1347,Capinzal,-27.3440651,-51.6110403
1348,Muniz Ferreira,-13.0012551,-39.1102126
1349,Xambioa,-6.4084693,-48.533606899999995
1350,Bolivar,10.3966133,-75.4660375666667
1351,Licinio de Almeida,-14.684215,-42.509527
1352,Atalaia,39.4796593,-8.453579800000002
1353,Aparecida,-22.851551999999998,-45.2340924
1354,North Bergen,40.8042674,-74.012084
1355,Senador Amaral,-22.5654695,-46.1776916739495
1356,Itaipulandia,-25.141700699999998,-54.2980691
1357,Toronto,43.653963,-79.38720699999998
1358,Quarai,-30.3752377,-56.450897999999995
1359,Menlo Park,37.453827399999994,-122.18218710000001
1360,Arezzo,43.4640246,11.8604618783394
1361,Turvo,-28.9277445,-49.6792206
1362,Itai,-23.4172598,-49.093578799999996
1363,Igrejinha,-29.569318,-50.791894
1364,Vargem Grande do Sul,-21.832194,-46.891286
1365,Pompeia,-22.1088293,-50.172075299999996
1366,Estrela do Norte,-20.5884216,-41.336760461461296
1367,Quata,-22.247097699999998,-50.7003624
1368,Fartura,-23.3903826,-49.51051470000001
1369,Maxaranguape,-5.5175989,-35.25854010000001
1370,Arroio Grande,-29.7523344,-50.46255470000001
1371,Eduardo,-0.38875185,29.5942033951416
1372,Pontalina,-17.519470300000002,-49.4489262
1373,Butia,-30.125679499999997,-51.9692224
1374,Inhauma,-19.490277,-44.389165999999996
1375,Campos Borges,-28.88425875,-53.0165458847524
1376,Tapejara,-28.069233,-52.0117161
1377,Porecatu,-22.753724,-51.379490000000004
1378,Paranacity,-22.9304971,-52.1523164
1379,Varzea da Canabrava,-13.632420100000001,-41.9518385
1380,Guajara Mirim,-10.7804239,-65.3327825
1381,Araguari,-18.651125600000004,-48.1933764
1382,Avanhandava,-21.4603331,-49.94651560000001
1383,Elk Grove Village,42.00412360000001,-87.9706457
1384,Belo Oriente,-19.223252300000002,-42.4807033
1385,Botucatu,-22.8879628,-48.4410712
1386,Anapu,-3.4668292000000003,-51.2057035
1387,Jaguarari,-10.2596039,-40.1965284
1388,Coracao de Maria,-12.2484345,-38.7499274
1389,London,51.5073219,-0.1276474
1390,Inhumas,-16.3610569,-49.500111
1391,Diamante,39.6777304,15.8211279
1392,Entre Ijuis,-28.361628000000003,-54.2670019
1393,Terra Boa,-11.49964975,-62.4200629706829
1394,Visconde do Rio Branco,-21.01,-42.840833
1395,Duartina,-22.414562,-49.408355
1396,Ipaucu,-23.0552911,-49.6284195
1397,Itambe,-15.2435245,-40.6269506
1398,Alameda,37.6090291,-121.899142
1399,Caririacu,-7.0417053,-39.2835527
1400,Goianesia,-15.3118269,-49.1162001
1401,Colinas do Tocantins,-8.061268799999999,-48.4716768
1402,Garca,-22.212576600000002,-49.6547994
1403,Lavras da Mangabeira,-6.7519554,-38.963401899999994
1404,Barreirinhas,-2.7541271000000003,-42.8259693
1405,Marilandia,-20.37697125,-44.940940405732
1406,Salto Grande,-51.0676516,-73.0065621
1407,Paranapanema,-23.390161,-48.720867999999996
1408,Colinas,-29.3866023,-51.8697911
1409,Dom Cavati,-19.374167,-42.106667
1410,Americo de Campos,-20.292,-49.7756327377447
1411,Mangueirinha,-25.9412009,-52.1740852
1412,Juripiranga,-7.3743307,-35.2396
1413,Horizontina,-27.627931,-54.30902560000001
1414,Santo Antonio do Pinhal,-22.82788110000001,-45.699807437682
1415,Marialva,-23.482098699999998,-51.795788
1416,Chavantes,-23.0406405,-49.707169799999996
1417,Grossos,-4.9843455,-37.1511253
1418,Aurora,41.7571701,-88.31475390000001
1419,Sertania,-8.068467,-37.268392999999996
1420,Jandaia do Sul,-23.600390700000002,-51.645674
1421,Corupa,-26.424640000000004,-49.245968
1422,Anchieta,-13.1535638,-41.7743761
1423,Chicago,41.87556160000001,-87.6244212
1424,Fort Worth,32.753177,-97.3327459
1425,Urania,-20.244491,-50.645086799999994
1426,Nova Resende,-21.1263862,-46.424537
1427,Tres Coroas,-29.513719000000002,-50.773869
1428,Igarapava,-20.041147100000003,-47.747744399999995
1429,Rosario da Limeira,-20.9786,-42.5119
1430,Sao Gotardo,-19.3168844,-46.0476596
1431,Ceara Mirim,-5.6431585,-35.42466229999999
1432,Pombal,-6.7711315,-37.7988646
1433,Buriti Bravo,-5.8391884,-43.8367876
1434,Caicara do Rio do Vento,-5.75690655,-36.011015444075
1435,Poxoreo,-15.635083499999999,-56.15683780000001
1436,Ministro Andreazza,-11.180418099999999,-61.583426674506505
1437,Piuma,-20.8375312,-40.7271589
1438,Vicentina,-22.409801,-54.441506999999994
1439,Baotou,40.660201,109.8303243
1440,Northbrook,42.1299234,-87.8299476
1441,Goiana,-7.560602999999999,-34.995909999999995
1442,Salesopolis,-23.528805,-45.84653
1443,Inubia Paulista,-21.728,-50.9599937965261
1444,Brodosqui,-19.8076764,-43.987764299999995
1445,Monte Santo,37.8518061,15.125536800000004
1446,Contendas,-4.745722,-39.973755
1447,Senhor do Bonfim,-10.4602509,-40.189151
1448,Cambara,-23.042273,-50.075281
1449,Dormentes,-8.441163000000001,-40.766168
1450,Arembepe,-12.7718821,-38.1764423
1451,Barro Branco,-2.9735709999999997,-60.0138042
1452,Tapiratiba,-21.468239999999998,-46.7493221
1453,Moreilandia,-7.6298629,-39.5535521
1454,Nossa Senhora das Gracas,-20.4030673,-41.549413951763796
1455,Barra do Bugres,-15.0683712,-57.1853688
1456,Bocaiuva,-17.1160208,-43.812267799999994
1457,Satiro Dias,-11.6033746,-38.581456
1458,Esperantina,-3.8950962999999996,-42.237059499999994
1459,Irving,32.829518300000004,-96.9442177
1460,Sertaneja,-23.036762699999997,-50.816802
1461,Portel,50.707458100000004,1.5737164
1462,Quartel Geral,-19.2730674,-45.5570007
1463,Santo Antonio de Posse,-22.6125,-46.944234375
1464,Vancouver,49.2608724,-123.11395290000002
1465,Clifton,51.4615884,-2.6202846
1466,Maruim,-10.7372604,-37.0817469
1467,Joanopolis,-22.9298919,-46.27534050000001
1468,Bom Jesus dos Perdoes,-23.135386399999998,-46.4648052
1469,Monte Alegre,-1.9989108,-54.0727694
1470,Coroata,-4.1282283,-44.1360269
1471,Capitao,-29.271829399999998,-51.986971600000004
1472,Olimpia,37.6381951,21.6301481641478
1473,Conceicao do Almeida,-12.7772763,-39.1692214
1474,Nacip Raydan,-18.457563399999998,-42.2496073
1475,Detroit,42.3486635,-83.0567375
1476,Ipira,-27.4147336,-51.7709918
1477,Cayenne,4.937114299999998,-52.325830700000004
1478,Boca da Mata,-9.663,-36.1634
1479,Jeremoabo,-10.0805832,-38.3436844
1480,Piacu,-20.3147782,-41.4091909559655
1481,Okazaki,34.950974,137.260842
1482,Belapur,29.36316025,80.7234362804887
1483,Entre Rios de Minas,-20.670834,-44.065556
1484,Estrela dOeste,-20.248,-50.409936339522496
1485,Neuvy-en-Sullias,47.795484,2.2456837000000003
1486,Bangu,11.642359800000001,4.64906472499114
1487,Barra do Garças,-15.8916033,-52.2615413
1488,Araquari,-26.370332399999995,-48.7210994
1489,Pien,53.1655415,44.78791810000001
1490,Picui,-6.509403599999999,-36.34724050000001
1491,Jardim do Serido,-6.5904300000000005,-36.7736039
1492,Camacan,-15.4166631,-39.4930088
1493,Muniz Freire,-20.4648633,-41.41534220000001
1494,Massaranduba,-7.1812758,-35.73307120000001
1495,Ibiruba,-28.630160999999998,-53.096123999999996
1496,Mendoza,-32.8897294,-68.8442956
1497,Capelinha,-17.693889000000006,-42.518611
1498,Casinhas,-7.744698,-35.72509229999999
1499,Magalhaes,-18.308410000000002,-43.008067
1500,Bonito,41.09772,15.001344
1501,Bebedouro,-20.949077,-48.479083
1502,Ladainha,-17.626507800000006,-41.7385789
1503,Marechal Floriano,-20.4124966,-40.674985799999995
1504,Salto de Pirapora,-23.66,-47.5898076923077
1505,Caruara,-2.76978,-66.81196170000001
1506,Candelaria,-26.0832993,-65.0955734171333
1507,Tapuirama,-19.155168600000003,-47.98891929310351
1508,Capinopolis,-18.682778,-49.569722999999996
1509,Bacaxa,-22.7205818,-42.5225525
1510,Cabreuva,-23.3075542,-47.13243370000001
1511,Nazare Paulista,-23.1811175,-46.39500560000001
1512,Morungaba,-22.88,-46.79167
1513,Santo Domingo,18.4801972,-69.942111
1514,Itamogi,-21.078333999999998,-47.048333
1515,Icarai,-3.6740970999999996,-38.67004779999999
1516,Valenca do Piaui,-6.403013,-41.737497999999995
1517,Santo Anastacio,-21.974662,-51.652662
1518,Raritan,40.5695474,-74.6329363
1519,Ruy Barbosa,-12.2856669,-40.49583610000001
1520,Trombetas,-0.056995500000000004,-56.8907692
1521,Tocantins,-10.8855129,-48.3716912
1522,Potengi,-7.0915205000000014,-40.026824100000006
1523,Cordeiro,-22.0287681,-42.360744200000006
1524,Campo do Meio,-28.333589,-52.0528119828316
1525,Goioere,-24.1852026,-53.0249976
1526,Areia Branca,-4.9506652,-37.1263312
1527,Rio de Contas,-13.580333300000001,-41.8112152
1528,Itariri,-24.290071100000002,-47.176151000000004
1529,Chapada,-28.058782899999997,-53.0657459
1531,Maracai,-22.6120503,-50.667411799999996
1532,Flushing,40.7654301,-73.8174291
1533,Lambari,-21.9754009,-45.3505415
1534,Camamu,-13.943814199999998,-39.1060917
1535,Riachuelo,-27.513692499999998,-58.594699899999995
1536,Frei Miguelinho,-7.9404273000000005,-35.923176886442796
1537,Junqueiropolis,-21.5105888,-51.4348179
1538,Iracemapolis,-22.583234,-47.522963
1539,Sao Joao Evangelista,-18.548023,-42.7652888
1540,Braco do Trombudo,-27.358578,-49.882145
1541,Guaranesia,-21.3024827,-46.79569620000001
1542,Bananeiras,-6.7537682,-35.6338343
1543,Barra Velha,-26.633820299999996,-48.683500099999996
1544,Paraguacu Paulista,-22.4568047,-50.530489275
1545,Bom Jesus do Itabapoana,-21.1341025,-41.680095
1546,Sao Luiz Gonzaga,-28.407454600000005,-54.9609081
1547,Nova Mutum,-13.825501500000001,-56.0849262
1548,Mamonas,-15.047709900000001,-42.9499586
1549,Bandeirantes,-20.351796899999997,-43.36327603484049
1550,Apodi,-5.6631109,-37.796927000000004
1551,Novorizonte,-16.0178,-42.4072
1552,Istanbul,41.0096334,28.9651646
1553,Catanduvas,-21.5631242,-45.4406831
1554,Braganca,41.80711820000001,-6.7589839000000005
1555,Arceburgo,-21.364444,-46.939721999999996
1556,Campos do Jordao,-22.692985500000002,-45.5184917977816
1557,Sao Miguel do Guama,-1.5521311000000002,-47.447217101719
1558,Teodoro Sampaio,-12.3053855,-38.6408979
1559,Serrania,-21.548333,-46.039722
1560,Santa Rosa de Viterbo,5.8746789,-72.9825064
1561,Conceicao da Aparecida,-21.094166,-46.204444
1562,Aguai,-22.0575,-47.052917613636396
1563,Guararapes,-21.253711499999998,-50.64417460000001
1564,Ouro Preto do Oeste,-10.7223354,-62.253341299999995
1565,Cesario Lange,-23.22066875,-47.943335758983096
1566,Carapebus,-22.186996899999997,-41.6633764
1567,Luisburgo,-20.4394,-42.1025
1568,Santa Helena,-15.968686199999999,-5.7129557
1569,Santana do Livramento,-30.8894097,-55.5317694
1570,Guarai,-8.835429,-48.511432
1571,Mantenopolis,-18.8626177,-41.12240120000001
1572,Alvaro de Carvalho,-22.084,-49.74071428571429
1573,Sao Felix do Piaui,-5.9323879999999996,-42.1135317
1574,Triunfo,-29.940797200000002,-51.7191859
1575,Guacui,-20.7726679,-41.6750657
1576,Abrantes,39.44010295,-8.12823640725167
1577,Dracena,-21.484310999999998,-51.535034
1578,Patrimonio Divino,-20.5835656,-41.761314
1579,Coruripe,-10.124996300000001,-36.1760623
1580,Breves,-1.6803599999999999,-50.479085
1581,Vargem Grande,-22.970791100000003,-43.496891399999996
1582,Almeirim,-1.5290377,-52.5788111
1583,Bom Jesus do Norte,-21.1254776,-41.6711646
1584,Bom Jesus do Tocantins,-5.02850095,-48.771225816530105
1585,Itapui,-22.2346755,-48.7189744
1586,Nova Prata,-28.784398,-51.6105402
1587,Aparecida d'Oeste,-20.477999999999998,-50.91925
1588,Marechal Candido Rondon,-24.5570477,-54.05714570000001
1589,Japaratuba,-10.593488800000001,-36.941514
1590,Lucena,37.409133399999995,-4.4860128
1591,Sao Miguel do Tocantins,-5.5549817,-47.5747649
1592,Sao Jose do Rio Pardo,-21.596,-46.8628566625111
1593,Lagoa,-6.1136981,106.91015074750901
1594,Pinheiro Machado,-31.57922,-53.382424300000004
1595,Orlandia,-20.720278,-47.886666999999996
1596,Santa Vitoria,37.91911195,-8.028753685468411
1597,Borborema,-21.621188500000002,-49.074346500000004
1598,Limoeiro,-7.872599,-35.440154
1599,Lagoa d'Anta,-6.394926,-35.594904
1600,Sao Joaquim de Bicas,-20.0489052,-44.2731691
1601,Corbelia,-24.7951117,-53.2961804
1602,Frankfurt am Main,50.1106444,8.682091699999999
1603,Ubata,-14.212001999999998,-39.5245924
1604,Monte Carlo,43.7402961,7.426558999999999
1605,Armazem,-28.262499600000005,-49.019012599999996
1606,Rafard,-23.0142111,-47.52757860000001
1607,Pune,18.5203062,73.8543185
1608,Bofete,-23.101955399999998,-48.261053499999996
1609,Ararica,-29.616832000000002,-50.92912800000001
1610,Bananal,-22.6828195,-44.322109499999996
1611,Cidade,39.46177520000001,-9.1928495
1612,Sao Miguel Arcanjo,-23.933000000000003,-48.0124976076555
1613,Toritama,-8.0083743,-36.058776
1614,Sao Francisco do Gloria,-20.790069,-42.2679636
1615,Virgem da Lapa,-16.8071554,-42.3376458
1616,Piquete,-22.6138451,-45.1777096
1617,Batatais,-20.892867000000006,-47.592149
1618,Sao Jorge do Ivai,-23.4327325,-52.29245529999999
1619,São Borja,-28.657557300000004,-56.000191599999994
1620,Guaira,-24.0851924,-54.2567519
1621,Ocala,29.187198600000002,-82.14009229999998
1622,Morro,-2.6331919999999998,-80.3273764
1623,Palestina,31.649741,35.162071999999995
1624,Claudio,-20.440384899999998,-44.76812879999999
1625,Poco das Trincheiras,-9.285,-37.295826923076895
1626,Joaquim Nabuco,-8.568,-35.55109883720929
1627,Rio Pomba,-21.275,-43.178889
1628,Mandaguari,-23.5224849,-51.6787511
1629,Matelandia,-25.2404183,-53.9835004
1630,Reriutaba,-4.1418352,-40.582435600000004
1631,Sao Francisco do Conde,-12.628108000000001,-38.6811326
1632,Conceicao do Caninde,-7.8774025,-41.596141700000004
1633,Juara,-11.2535587,-57.5080072
1634,Frederico Westphalen,-27.35711,-53.39641170000001
1635,Ubaitaba,-14.3117771,-39.3226605
1636,Ipaba,-19.411389,-42.42
1637,Garibaldi,42.6593049,21.160593
1638,Goianinha,-6.2663538,-35.209244700000006
1639,Pituba,-11.645582699999999,-42.519529872792894
1640,Tamandare,-8.7500009,-35.1045787
1641,Lindolfo,-34.9094932,-56.21285989999999
1642,Alvorada do Sul,-22.780726899999998,-51.2307721
1643,Asunción,-25.295991600000004,-57.6311196
1644,Bannach,-7.350850500000001,-50.4064531
1645,Campo Formoso,-10.51055,-40.320031
1646,Riachao,-15.3106795,-41.01817070000001
1647,Oneşti,46.25165,26.7893824182569
1648,Anguera,-12.150968800000001,-39.245251
1649,Inhapim,-19.550183399999998,-42.120987899999996
1650,Jaboti,-23.7431092,-50.0748781
1651,Pinhalzinho,-22.7824349,-46.5901718
1652,Cunha Pora,-26.8927163,-53.171651600000004
1653,Aluminio,-23.5203479,-47.2575256
1654,Uruacu,-14.5244164,-49.15100220000001
1655,Demerval Lobao,-5.3640643,-42.673992999999996
1656,Mendonca,-21.1838813,-49.579059
1657,Vila Propicio,-15.455843099999996,-48.8855024
1658,San Ramon,37.7799273,-121.9780153
1659,Novo Cruzeiro,-12.060153,-49.024576
1660,Pocao,-8.186709,-36.7023901
1661,Pirangi,-21.0984037,-48.6740537
1662,Carmo da Mata,-20.558334,-44.870377399999995
1663,Espirito Santo do Pinhal,-22.191999999999997,-46.785313725490205
1664,Penapolis,-21.419240600000002,-50.0765588
1665,Hutchinson,38.06084439999999,-97.9297743
1666,Palmeiras,-12.5151234,-41.5746054
1667,Paraipaba,-3.437987,-39.147868
1668,Extremoz,-5.701433,-35.30484000000001
1669,Malhada dos Bois,-10.345077900000001,-36.920665899999996
1670,Mangaratiba,-22.9600193,-44.041109999999996
1671,Guaratuba,-25.880619199999998,-48.5750905
1672,Ibipora,-23.265941,-51.052243
1673,Itueta,-19.3962456,-41.226307500000004
1674,Kenitra,34.25506595,-6.56766575137986
1675,Maia,46.5811811,24.848184200000002
1676,Ouro Verde,-21.4975,-51.7193802083333
1677,Varjota,-4.1958345,-40.4735305
1678,Newington,41.6978777,-72.7237063
1679,Rio Novo,-21.475318899999998,-43.1250813
1680,Itabera,-23.8621345,-49.1398926
1681,Cafelandia,-21.803112,-49.609213000000004
1682,Santa Terezinha,-7.4460603,-37.4415775032975
1683,Sao Joao da Ponte,-15.9283299,-44.007803499999994
1684,Ribeira do Amparo,-11.0412527,-38.4299461
1685,Umirim,-3.6777737999999998,-39.348725
1686,Florinia,-22.9016004,-50.7268005
1687,Sao Jose do Goiabal,-19.925098000000002,-42.7083162
1688,Arroio Trinta,-26.930197600000003,-51.33492800000001
1689,Lagoa Formosa,-9.6263597,-43.126021
1690,Figueiredo,41.47094765,-8.38193761365374
1691,Altos,-5.0393915,-42.461169399999996
1692,Vera Cruz,-12.9608153,-38.6099216
1693,Riachinho,-16.2212448,-45.9997305
1694,Venancio Aires,-29.614306,-52.193159
1695,Montevideo,-34.9059039,-56.1913569
1696,Ubirata,-12.913662,-55.210561
1697,Sao Joao da Mata,-21.930278,-45.928889
1698,Santa Ernestina,-21.45,-48.35912777777778
1699,Caconde,-21.527995,-46.643659
1700,Oriente,18.4130969,-66.03343558104
1701,Venda Nova,-19.8084764,-43.976767267766895
1702,Fairfield,38.2493581,-122.03996629999999
1703,Extrema,-22.8549109,-46.319007899999995
1704,Monsenhor Tabosa,-4.7892224,-40.0630242
1705,Guajeru,-14.5464079,-41.937904700000004
1706,Aracati,-4.558259,-37.767894
1707,Laranjeiras do Sul,-25.4073197,-52.415013200000004
1708,Cidade Gaucha,-23.3816558,-52.9444098
1709,Governador Portela,-22.482394,-43.506325
1710,Atlanta,33.749098700000005,-84.39018490000002
1711,Rio Casca,-20.4583452,-42.66721370000001
1712,Serra Redonda,-7.1873318,-35.6803791
1713,Basel,47.55810770000001,7.5878261
1714,Espigao Alto,-27.61645775,-51.527237626099605
1715,Dois Vizinhos,-25.7464681,-53.0554369
1716,Taguai,-23.4534312,-49.4054454
1717,Brejetuba,-20.1475033,-41.2868561
1718,Calumbi,-7.9389746,-38.151687100000004
1719,Medicilandia,-3.4438388,-52.88892360000001
1720,Baturite,-4.3290203,-38.8821055
1721,Itiuba,-10.6917496,-39.8532886
1722,Santo Amaro da Imperatriz,-27.6852706,-48.7812528
